kind	PropertyName	ValueType	RelatedTypes
osdu:wks:work-product-component--GpGridRepresentation:1.2.0	SpatialPoint.QuantitativeAccuracyBandID	string	reference-data--QuantitativeAccuracyBand
osdu:wks:work-product-component--GpGridRepresentation:1.2.0	SpatialPoint.QualitativeSpatialAccuracyTypeID	string	reference-data--QualitativeSpatialAccuracyType
osdu:wks:work-product-component--GpGridRepresentation:1.2.0	SpatialPoint.CoordinateQualityCheckPerformedBy	string	
osdu:wks:work-product-component--GpGridRepresentation:1.2.0	SpatialPoint.CoordinateQualityCheckDateTime	string	
osdu:wks:work-product-component--GpGridRepresentation:1.2.0	SpatialPoint.CoordinateQualityCheckRemarks[]	string	
osdu:wks:work-product-component--GpGridRepresentation:1.2.0	SpatialPoint.AsIngestedCoordinates	AbstractAnyCrsFeatureCollection	
osdu:wks:work-product-component--GpGridRepresentation:1.2.0	SpatialPoint.Wgs84Coordinates	AbstractFeatureCollection	
osdu:wks:work-product-component--GpGridRepresentation:1.2.0	SpatialPoint.AppliedOperations[]	string	
osdu:wks:work-product-component--GpGridRepresentation:1.2.0	SpatialPoint.SpatialParameterTypeID	string	reference-data--SpatialParameterType
osdu:wks:work-product-component--GpGridRepresentation:1.2.0	SpatialPoint.SpatialGeometryTypeID	string	reference-data--SpatialGeometryType
osdu:wks:work-product-component--GpGridRepresentation:1.2.0	SpatialArea.SpatialLocationCoordinatesDate	string	
osdu:wks:work-product-component--GpGridRepresentation:1.2.0	SpatialArea.QuantitativeAccuracyBandID	string	reference-data--QuantitativeAccuracyBand
osdu:wks:work-product-component--GpGridRepresentation:1.2.0	SpatialArea.QualitativeSpatialAccuracyTypeID	string	reference-data--QualitativeSpatialAccuracyType
osdu:wks:work-product-component--GpGridRepresentation:1.2.0	SpatialArea.CoordinateQualityCheckPerformedBy	string	
osdu:wks:work-product-component--GpGridRepresentation:1.2.0	SpatialArea.CoordinateQualityCheckDateTime	string	
osdu:wks:work-product-component--GpGridRepresentation:1.2.0	SpatialArea.CoordinateQualityCheckRemarks[]	string	
osdu:wks:work-product-component--GpGridRepresentation:1.2.0	SpatialArea.AsIngestedCoordinates	AbstractAnyCrsFeatureCollection	
osdu:wks:work-product-component--GpGridRepresentation:1.2.0	SpatialArea.Wgs84Coordinates	AbstractFeatureCollection	
osdu:wks:work-product-component--GpGridRepresentation:1.2.0	SpatialArea.AppliedOperations[]	string	
osdu:wks:work-product-component--GpGridRepresentation:1.2.0	SpatialArea.SpatialParameterTypeID	string	reference-data--SpatialParameterType
osdu:wks:work-product-component--GpGridRepresentation:1.2.0	SpatialArea.SpatialGeometryTypeID	string	reference-data--SpatialGeometryType
osdu:wks:work-product-component--GpGridRepresentation:1.2.0	GeoContexts[].GeoPoliticalEntityID	string	master-data--GeoPoliticalEntity
osdu:wks:work-product-component--GpGridRepresentation:1.2.0	GeoContexts[].GeoTypeID	string	"reference-data--BasinType
reference-data--GeoPoliticalEntityType
reference-data--PlayType
reference-data--ProspectType"
osdu:wks:work-product-component--GpGridRepresentation:1.2.0	GeoContexts[].BasinID	string	master-data--Basin
osdu:wks:work-product-component--GpGridRepresentation:1.2.0	GeoContexts[].FieldID	string	master-data--Field
osdu:wks:work-product-component--GpGridRepresentation:1.2.0	GeoContexts[].PlayID	string	master-data--Play
